topology_id,num_peers,num_orderers,num_orgs,num_channels,num_endorsers,features,block_size,batch_timeout,workload_type,read_ratio,tx_load_tps,tx_number,worker_count,avg_latency_s,throughput_tps,success_rate,max_latency_s,min_latency_s
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,50,5000,4,2.23,0.0,1,4,1.36
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,50,5000,8,1.87,0.0,1,4,1.03
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,50,5000,8,1.61,0.0,1,3,0.92
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,50,5000,8,1.84,0.0,1,5,0.56
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,50,10000,2,2.15,0.0,1,4,1.51
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,50,10000,2,2.04,0.0,1,5,1.26
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,50,10000,2,2.71,0.0,1,5,1.25
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,50,10000,4,2.22,0.0,1,5,1.02
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,50,10000,4,2.56,0.0,1,7,1.1
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,50,10000,4,2.98,0.0,1,7,1.14
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,50,10000,8,2.42,0.0,1,7,1.04
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,50,10000,8,2.05,0.0,1,4,0.68
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,50,10000,8,2.72,0.0,1,5,1.11
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,1000,2,2.63,0.0,1,7,1.52
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,1000,2,2.29,0.0,1,5,1.02
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,1000,2,2.44,0.0,1,7,1.57
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,1000,4,2.75,0.0,1,5,1.52
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,1000,4,3.08,0.0,1,8,1.31
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,1000,4,3.03,0.0,1,6,1.63
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,1000,8,2.97,0.0,1,8,1.43
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,1000,8,2.91,0.0,1,7,1.83
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,1000,8,2.95,0.0,1,7,1.53
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,2000,2,2.99,0.0,1,7,1.01
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,2000,2,2.56,0.0,1,6,1.18
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,2000,2,2.39,0.0,1,5,0.85
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,2000,4,2.38,0.0,1,5,0.96
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,2000,4,2.95,0.0,1,8,1.76
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,2000,4,2.29,0.0,1,7,1.01
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,2000,8,2.89,0.0,1,5,1.13
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,2000,8,2.23,0.0,1,4,1.09
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,2000,8,2.73,0.0,1,7,1.86
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,5000,2,2.91,0.0,1,8,1.63
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,5000,2,2.67,0.0,1,8,1.7
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,5000,2,2.66,0.0,1,5,1.22
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,5000,4,3.05,0.0,1,8,1.67
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,5000,4,2.82,0.0,1,5,1.47
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,5000,4,2.66,0.0,1,6,0.83
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,5000,8,3.01,0.0,1,9,1.09
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,5000,8,2.68,0.0,1,6,1.26
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,5000,8,3.08,0.0,1,7,1.0
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,10000,2,3.31,0.0,1,5,2.2
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,10000,2,3.75,0.0,1,10,1.98
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,10000,2,4.07,0.0,1,12,1.59
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,10000,4,3.2,0.0,1,6,1.79
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,10000,4,3.46,0.0,1,8,2.34
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,10000,4,3.23,0.0,1,6,2.09
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,100,10000,8,3.12,0.0,1,7,1.15
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,100,10000,8,2.89,0.0,1,8,1.62
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,100,10000,8,4.16,0.0,1,9,1.86
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,1000,2,4.18,0.0,1,10,2.03
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,1000,2,3.43,0.0,1,8,1.13
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,1000,2,3.81,0.0,1,8,2.53
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,1000,4,3.65,0.0,1,10,1.25
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,1000,4,4.02,0.0,1,11,2.77
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,1000,4,3.53,0.0,1,7,2.33
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,1000,8,2.98,0.0,1,5,2.02
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,1000,8,2.91,0.0,1,8,1.76
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,1000,8,3.18,0.0,1,8,2.2
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,2000,2,3.37,0.0,1,6,2.21
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,2000,2,3.19,0.0,1,7,1.53
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,2000,2,3.27,0.0,1,9,1.73
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,2000,4,3.64,0.0,1,6,1.56
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,2000,4,3.93,0.0,1,10,2.75
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,2000,4,4.24,0.0,1,7,1.3
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,2000,8,3.63,0.0,1,9,1.97
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,2000,8,3.95,0.0,1,8,1.69
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,2000,8,3.29,0.0,1,6,1.42
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,5000,2,3.29,0.0,1,7,1.16
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,5000,2,4.69,0.0,1,13,1.79
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,5000,2,3.59,0.0,1,9,2.39
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,5000,4,4.52,0.0,1,12,2.3
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,5000,4,3.92,0.0,1,8,2.65
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,5000,4,3.97,0.0,1,8,1.94
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,5000,8,3.52,0.0,1,10,1.35
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,5000,8,3.42,0.0,1,7,1.3
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,5000,8,4.61,0.0,1,9,2.84
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,10000,2,5.35,0.0,1,16,2.91
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,10000,2,5.02,0.0,1,10,1.85
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,10000,2,3.72,0.0,1,6,1.22
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,10000,4,4.22,0.0,1,12,1.99
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,10000,4,4.87,0.0,1,10,2.35
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,10000,4,4.09,0.0,1,7,2.1
T7,6,3,3,2,6,basic,100,2.0,createCar,0.0,150,10000,8,5.27,0.0,1,12,3.13
T7,6,3,3,2,6,basic,100,2.0,mixed,0.5,150,10000,8,5.29,0.0,1,14,1.73
T7,6,3,3,2,6,basic,100,2.0,queryCar,1.0,150,10000,8,4.01,0.0,1,9,2.26
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,1000,2,1.35,0.0,1,2,0.79
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,1000,2,1.73,0.0,1,3,1.15
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,1000,2,1.75,0.0,1,4,0.94
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,1000,4,1.83,0.0,1,3,1.17
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,1000,4,1.85,0.0,1,4,0.77
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,1000,4,1.49,0.0,1,3,0.69
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,1000,8,1.48,0.0,1,4,0.45
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,1000,8,1.66,0.0,1,3,0.91
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,1000,8,1.82,0.0,1,3,1.16
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,2000,2,1.85,0.0,1,4,0.94
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,2000,2,1.92,0.0,1,5,1.03
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,2000,2,1.97,0.0,1,6,1.11
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,2000,4,1.85,0.0,1,5,0.57
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,2000,4,1.78,0.0,1,4,0.8
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,2000,4,1.86,0.0,1,3,0.89
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,2000,8,1.95,0.0,1,5,0.76
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,2000,8,2.04,0.0,1,6,0.96
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,2000,8,1.48,0.0,1,4,0.72
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,5000,2,1.79,0.0,1,5,0.54
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,5000,2,1.94,0.0,1,6,0.92
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,5000,2,2.05,0.0,1,6,0.73
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,5000,4,1.7,0.0,1,4,0.92
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,5000,4,2.34,0.0,1,4,1.48
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,5000,4,2.35,0.0,1,5,1.37
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,5000,8,2.26,0.0,1,3,1.0
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,5000,8,2.13,0.0,1,5,0.82
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,5000,8,2.15,0.0,1,4,1.23
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,10000,2,2.97,0.0,1,5,0.97
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,10000,2,2.56,0.0,1,7,0.82
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,10000,2,2.7,0.0,1,5,1.39
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,10000,4,2.89,0.0,1,6,1.59
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,10000,4,2.06,0.0,1,4,1.11
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,10000,4,2.24,0.0,1,6,1.45
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,50,10000,8,2.33,0.0,1,5,1.26
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,50,10000,8,2.55,0.0,1,4,1.01
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,50,10000,8,2.44,0.0,1,4,1.34
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,1000,2,2.13,0.0,1,4,1.32
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,1000,2,2.99,0.0,1,5,1.57
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,1000,2,2.7,0.0,1,8,1.53
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,1000,4,2.71,0.0,1,8,1.25
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,1000,4,2.11,0.0,1,4,1.08
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,1000,4,2.98,0.0,1,5,1.72
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,1000,8,3.12,0.0,1,9,1.34
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,1000,8,2.31,0.0,1,5,1.35
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,1000,8,2.51,0.0,1,6,1.57
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,2000,2,2.93,0.0,1,8,0.92
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,2000,2,2.97,0.0,1,9,0.93
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,2000,2,2.89,0.0,1,6,1.23
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,2000,4,3.06,0.0,1,7,1.66
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,2000,4,2.72,0.0,1,6,1.05
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,2000,4,2.4,0.0,1,4,0.83
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,2000,8,2.26,0.0,1,7,1.11
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,2000,8,3.17,0.0,1,9,1.02
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,2000,8,3.02,0.0,1,7,0.92
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,5000,2,3.13,0.0,1,9,1.57
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,5000,2,3.08,0.0,1,7,2.11
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,5000,2,3.34,0.0,1,7,2.1
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,5000,4,3.33,0.0,1,7,1.05
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,5000,4,3.46,0.0,1,9,1.71
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,5000,4,3.45,0.0,1,10,1.44
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,5000,8,3.2,0.0,1,6,1.15
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,5000,8,3.01,0.0,1,6,1.47
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,5000,8,3.52,0.0,1,7,2.31
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,10000,2,2.99,0.0,1,7,1.49
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,10000,2,4.0,0.0,1,7,1.37
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,10000,2,3.14,0.0,1,9,1.61
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,10000,4,2.89,0.0,1,6,1.29
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,10000,4,3.07,0.0,1,9,1.16
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,10000,4,3.74,0.0,1,9,1.4
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,100,10000,8,3.87,0.0,1,7,2.37
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,100,10000,8,3.19,0.0,1,5,1.9
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,100,10000,8,3.29,0.0,1,9,1.48
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,1000,2,3.02,0.0,1,8,1.4
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,1000,2,3.0,0.0,1,5,2.02
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,1000,2,3.94,0.0,1,6,1.43
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,1000,4,3.33,0.0,1,10,2.11
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,1000,4,3.0,0.0,1,5,1.65
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,1000,4,4.2,0.0,1,11,1.53
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,1000,8,3.02,0.0,1,5,1.15
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,1000,8,3.49,0.0,1,6,1.45
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,1000,8,2.95,0.0,1,9,1.28
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,2000,2,2.99,0.0,1,7,2.03
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,2000,2,4.0,0.0,1,7,2.28
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,2000,2,3.36,0.0,1,7,2.23
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,2000,4,4.3,0.0,1,11,1.4
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,2000,4,3.13,0.0,1,8,1.13
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,2000,4,4.14,0.0,1,7,2.79
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,2000,8,3.19,0.0,1,6,1.18
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,2000,8,3.88,0.0,1,7,1.25
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,2000,8,4.24,0.0,1,11,2.92
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,5000,2,3.62,0.0,1,10,1.39
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,5000,2,4.53,0.0,1,8,2.08
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,5000,2,4.35,0.0,1,10,2.33
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,5000,4,4.48,0.0,1,13,1.73
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,5000,4,4.55,0.0,1,13,1.8
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,5000,4,3.62,0.0,1,6,1.43
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,5000,8,4.24,0.0,1,12,2.52
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,5000,8,3.63,0.0,1,9,1.86
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,5000,8,3.79,0.0,1,9,2.37
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,10000,2,4.65,0.0,1,8,2.12
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,10000,2,4.33,0.0,1,11,1.58
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,10000,2,4.39,0.0,1,8,2.17
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,10000,4,5.0,0.0,1,8,3.47
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,10000,4,5.3,0.0,1,10,2.08
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,10000,4,3.83,0.0,1,7,2.43
T7,6,3,3,2,6,basic,100,5.0,createCar,0.0,150,10000,8,5.22,0.0,1,13,3.42
T7,6,3,3,2,6,basic,100,5.0,mixed,0.5,150,10000,8,4.82,0.0,1,10,2.4
T7,6,3,3,2,6,basic,100,5.0,queryCar,1.0,150,10000,8,5.16,0.0,1,15,2.87
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,1000,2,1.63,23.2,1,4,0.9
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,1000,2,1.46,24.4,1,3,0.88
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,1000,2,1.64,24.7,1,3,0.65
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,1000,4,1.7,24.9,1,3,1.03
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,1000,4,1.59,23.3,1,4,1.08
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,1000,4,1.56,23.2,1,4,1.08
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,1000,8,1.52,22.0,1,5,0.61
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,1000,8,1.44,25.9,1,4,0.92
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,1000,8,1.68,23.5,1,3,0.76
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,2000,2,1.86,26.1,1,3,1.0
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,2000,2,1.52,22.0,1,4,0.99
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,2000,2,1.98,21.6,1,4,0.81
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,2000,4,1.61,25.0,1,4,0.62
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,2000,4,1.93,23.8,1,6,0.61
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,2000,4,1.89,21.9,1,6,0.91
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,2000,8,1.49,25.9,1,3,0.63
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,2000,8,1.51,25.1,1,2,0.66
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,2000,8,1.97,24.1,1,5,0.75
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,5000,2,2.06,25.4,1,4,1.32
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,5000,2,1.82,25.4,1,3,0.6
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,5000,2,1.99,23.2,1,6,1.25
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,5000,4,1.94,22.7,1,5,1.12
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,5000,4,1.81,22.6,1,4,1.15
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,5000,4,1.94,23.0,1,4,0.73
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,5000,8,1.76,21.8,1,4,1.19
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,5000,8,1.73,25.5,1,5,0.69
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,5000,8,1.66,24.7,1,4,0.95
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,10000,2,2.37,22.5,1,5,1.45
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,10000,2,2.16,22.4,1,4,1.21
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,10000,2,2.4,21.6,1,4,0.72
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,10000,4,2.2,21.8,1,4,1.28
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,10000,4,2.25,22.8,1,3,0.7
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,10000,4,2.96,25.5,1,9,1.13
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,50,10000,8,2.87,22.7,1,8,1.48
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,50,10000,8,2.77,25.0,1,5,1.45
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,50,10000,8,2.67,22.4,1,7,1.78
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,1000,2,2.68,52.3,1,6,1.44
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,1000,2,2.64,45.6,1,5,1.21
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,1000,2,3.0,51.7,1,7,0.93
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,1000,4,2.26,51.4,1,5,0.69
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,1000,4,2.51,47.8,1,5,0.83
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,1000,4,3.03,44.7,1,9,1.86
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,1000,8,2.49,45.7,1,5,1.61
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,1000,8,2.95,43.7,1,8,1.36
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,1000,8,2.25,44.4,1,5,1.03
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,2000,2,2.2,45.2,1,6,1.18
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,2000,2,2.28,51.2,1,6,1.08
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,2000,2,2.7,50.8,1,7,1.62
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,2000,4,3.14,50.0,1,6,1.96
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,2000,4,2.38,50.0,1,7,1.61
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,2000,4,3.09,45.2,1,6,1.85
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,2000,8,2.58,45.4,1,5,1.81
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,2000,8,3.13,44.9,1,8,1.66
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,2000,8,2.64,48.5,1,6,1.24
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,5000,2,2.97,45.4,1,5,1.46
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,5000,2,2.41,47.1,1,4,1.47
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,5000,2,2.97,44.3,1,5,1.82
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,5000,4,2.99,47.4,1,6,2.06
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,5000,4,3.27,48.6,1,6,2.03
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,5000,4,2.46,43.4,1,5,1.24
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,5000,8,2.93,49.4,1,6,1.42
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,5000,8,3.42,51.2,1,10,1.15
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,5000,8,3.17,48.5,1,6,2.0
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,10000,2,3.9,44.9,1,8,2.26
T7,6,3,3,2,6,basic,250,0.5,mixed,0.5,100,10000,2,3.37,46.5,1,9,1.83
T7,6,3,3,2,6,basic,250,0.5,queryCar,1.0,100,10000,2,4.19,48.1,1,7,1.8
T7,6,3,3,2,6,basic,250,0.5,createCar,0.0,100,10000,4,3.04,50.2,1,8,1.28
